"","date","NO2","SO2","Ozone","PM2.5","day"
"15437",2018-10-06 06:00:00,22.6,7.12,1.08,13.25,2018-10-06
"15438",2018-10-06 07:00:00,16.45,4.95,0.39,12.5,2018-10-06
"15439",2018-10-06 08:00:00,17.25,5.22,1.37,15.75,2018-10-06
"15440",2018-10-06 09:00:00,21.35,5.57,0.79,22.25,2018-10-06
"15441",2018-10-06 10:00:00,20.25,4.62,0.59,24,2018-10-06
"15442",2018-10-06 11:00:00,23.08,5.42,0.54,NA,2018-10-06
"15443",2018-10-06 12:00:00,33.6,6.8,0.64,28,2018-10-06
"15444",2018-10-06 13:00:00,21.65,7.5,2.74,24.5,2018-10-06
"15445",2018-10-06 14:00:00,20.2,9.15,3.92,18,2018-10-06
"15446",2018-10-06 15:00:00,22.2,5.22,4.36,15,2018-10-06
"15447",2018-10-06 16:00:00,28.2,4.45,3.68,16.75,2018-10-06
"15448",2018-10-06 17:00:00,22.35,2.6,3.43,13,2018-10-06
"15449",2018-10-06 18:00:00,23.88,3.33,4.02,NA,2018-10-06
"15450",2018-10-06 19:00:00,28.2,6.75,3.24,14.25,2018-10-06
"15451",2018-10-06 20:00:00,27.17,11.93,4.41,37,2018-10-06
"15452",2018-10-06 21:00:00,31.48,12.75,NA,39.25,2018-10-06
"15453",2018-10-06 22:00:00,33.08,13.37,NA,24.5,2018-10-06
"15454",2018-10-06 23:00:00,21.08,12.33,NA,20.5,2018-10-06
"15455",2018-10-07 00:00:00,23.97,9.62,2.99,11.75,2018-10-07
"15456",2018-10-07 01:00:00,26.87,7.02,2.16,16.5,2018-10-07
"15457",2018-10-07 02:00:00,22.28,6.75,2.6,16.75,2018-10-07
"15458",2018-10-07 03:00:00,17.25,6.7,4.21,20.5,2018-10-07
"15459",2018-10-07 04:00:00,20.38,8.4,1.86,21.75,2018-10-07
"15460",2018-10-07 05:00:00,17.67,7.5,2.3,27,2018-10-07
"15461",2018-10-07 06:00:00,22.05,NA,1.47,21.25,2018-10-07
"15462",2018-10-07 07:00:00,28.7,7.38,0.2,33.75,2018-10-07
"15463",2018-10-07 08:00:00,17.33,5.83,1.67,41,2018-10-07
"15464",2018-10-07 09:00:00,15.65,5.45,3.28,35.25,2018-10-07
"15465",2018-10-07 10:00:00,18.3,5.85,4.06,26.25,2018-10-07
"15466",2018-10-07 11:00:00,21.05,4.95,6.81,22,2018-10-07
"15467",2018-10-07 12:00:00,24.6,8.15,3.09,22.5,2018-10-07
"15468",2018-10-07 13:00:00,23.43,7.47,11.91,NA,2018-10-07
"15469",2018-10-07 14:00:00,27.15,7.2,11.57,20.5,2018-10-07
"15470",2018-10-07 15:00:00,29.57,7.25,12.64,22.75,2018-10-07
"15471",2018-10-07 16:00:00,25.1,5.25,NA,22,2018-10-07
"15472",2018-10-07 17:00:00,22.1,3.92,14.85,21.5,2018-10-07
"15473",2018-10-07 18:00:00,35,3.93,8.37,23.5,2018-10-07
"15474",2018-10-07 19:00:00,33.87,5.33,8.38,30,2018-10-07
"15475",2018-10-07 20:00:00,40.75,9.15,1.96,32.5,2018-10-07
"15476",2018-10-07 21:00:00,36.4,10.2,2.64,41,2018-10-07
"15477",2018-10-07 22:00:00,36.93,9.6,3.68,33.5,2018-10-07
"15478",2018-10-07 23:00:00,38.83,11.48,1.12,44,2018-10-07
"15479",2018-10-08 00:00:00,31.95,8.05,3.53,35.25,2018-10-08
"15480",2018-10-08 01:00:00,30.03,7.6,5.34,27,2018-10-08
"15481",2018-10-08 02:00:00,16.4,6.75,11.22,29,2018-10-08
"15482",2018-10-08 03:00:00,20.15,7.55,6.08,28.25,2018-10-08
"15483",2018-10-08 04:00:00,15.4,8.55,11.56,31,2018-10-08
"15484",2018-10-08 05:00:00,30.9,10.17,6.56,38.5,2018-10-08
"15485",2018-10-08 06:00:00,29.4,8.9,5.39,36.75,2018-10-08
"15486",2018-10-08 07:00:00,31.5,7.1,2.06,55,2018-10-08
"15487",2018-10-08 08:00:00,31.32,5.17,2.99,71.25,2018-10-08
"15488",2018-10-08 09:00:00,31.22,4.02,5,64,2018-10-08
"15489",2018-10-08 10:00:00,41.77,4.45,8.57,73.25,2018-10-08
"15490",2018-10-08 11:00:00,52.1,4.65,17.4,65,2018-10-08
"15491",2018-10-08 12:00:00,48.6,8.35,10.68,55.5,2018-10-08
"15492",2018-10-08 13:00:00,42.25,7.85,21.02,50.25,2018-10-08
"15493",2018-10-08 14:00:00,35.55,7.18,23.47,48.75,2018-10-08
"15494",2018-10-08 15:00:00,34.93,9.58,36.12,42,2018-10-08
"15495",2018-10-08 16:00:00,30.7,6.8,28.12,39,2018-10-08
"15496",2018-10-08 17:00:00,40.7,4.77,21.32,31.75,2018-10-08
"15497",2018-10-08 18:00:00,43.5,4.6,13.77,41.5,2018-10-08
"15498",2018-10-08 19:00:00,40.62,8.35,4.66,46,2018-10-08
"15499",2018-10-08 20:00:00,38.58,11.8,NA,38.5,2018-10-08
"15500",2018-10-08 21:00:00,33.82,12.93,5.29,30,2018-10-08
"15501",2018-10-08 22:00:00,33.23,11.83,8.13,29.75,2018-10-08
"15502",2018-10-08 23:00:00,41.45,14.52,0.2,36.25,2018-10-08
"15503",2018-10-09 00:00:00,41.65,11.4,NA,37,2018-10-09
"15504",2018-10-09 01:00:00,26.35,7.12,NA,33.5,2018-10-09
"15505",2018-10-09 02:00:00,16.7,5.25,7.35,28.25,2018-10-09
"15506",2018-10-09 03:00:00,15.47,6.3,6.96,26.5,2018-10-09
"15507",2018-10-09 04:00:00,14.2,7.1,7.74,19,2018-10-09
"15508",2018-10-09 05:00:00,13.42,8.65,11.61,20,2018-10-09
"15509",2018-10-09 06:00:00,14.85,9.35,10.39,21.75,2018-10-09
"15510",2018-10-09 07:00:00,25.05,7.35,5.34,30.75,2018-10-09
"15511",2018-10-09 08:00:00,21.33,7.08,7.74,27.25,2018-10-09
"15512",2018-10-09 09:00:00,19.25,5.65,9.85,27.5,2018-10-09
"15513",2018-10-09 10:00:00,21.3,6.1,9.75,26.75,2018-10-09
"15514",2018-10-09 11:00:00,23.6,6.95,20.78,32,2018-10-09
"15515",2018-10-09 12:00:00,34,9.7,20.09,33,2018-10-09
"15516",2018-10-09 13:00:00,39.6,9.85,27.14,48.5,2018-10-09
"15517",2018-10-09 14:00:00,42.93,9.17,27.15,48,2018-10-09
"15518",2018-10-09 15:00:00,41.87,9,27.44,44.5,2018-10-09
"15519",2018-10-09 16:00:00,45.07,5.98,25.04,42.25,2018-10-09
"15520",2018-10-09 17:00:00,50.5,5.58,23.03,44.5,2018-10-09
"15521",2018-10-09 18:00:00,59.27,6.5,14.65,50,2018-10-09
"15522",2018-10-09 19:00:00,61.75,7.08,12.1,52.25,2018-10-09
"15523",2018-10-09 20:00:00,64.05,6.68,5.98,57,2018-10-09
"15524",2018-10-09 21:00:00,72.1,10.3,2.36,63,2018-10-09
"15525",2018-10-09 22:00:00,72.43,11.7,3.48,73.25,2018-10-09
"15526",2018-10-09 23:00:00,83.33,13.23,0.83,80.75,2018-10-09
"15527",2018-10-10 00:00:00,50.85,6.7,3.43,71.5,2018-10-10
"15528",2018-10-10 01:00:00,27.7,6.5,12.05,53.75,2018-10-10
"15529",2018-10-10 02:00:00,21.75,6.77,19.06,33.75,2018-10-10
"15530",2018-10-10 03:00:00,16.4,7.15,19.4,29,2018-10-10
"15531",2018-10-10 04:00:00,17.58,6.63,16.85,28,2018-10-10
"15532",2018-10-10 05:00:00,29.6,7.75,11.12,46.25,2018-10-10
"15533",2018-10-10 06:00:00,23.93,8.65,6.91,33.25,2018-10-10
"15534",2018-10-10 07:00:00,28,6.7,5.2,40,2018-10-10
"15535",2018-10-10 08:00:00,24.07,6.45,10.53,43,2018-10-10
"15536",2018-10-10 09:00:00,25.38,6.88,11.81,50.5,2018-10-10
"15537",2018-10-10 10:00:00,29.77,7.62,16.41,51.75,2018-10-10
"15538",2018-10-10 11:00:00,40.95,6.58,26.56,52.25,2018-10-10
"15539",2018-10-10 12:00:00,40.65,7.28,23.47,55.25,2018-10-10
"15540",2018-10-10 13:00:00,36.98,8.17,25.39,51,2018-10-10
"15541",2018-10-10 14:00:00,35.8,5.25,20.34,44.5,2018-10-10
"15542",2018-10-10 15:00:00,37.07,4.58,24.01,NA,2018-10-10
"15543",2018-10-10 16:00:00,46.07,4.97,24.4,46,2018-10-10
"15544",2018-10-10 17:00:00,47.47,2.42,25.53,44.25,2018-10-10
"15545",2018-10-10 18:00:00,55.73,3.12,20.19,38.75,2018-10-10
"15546",2018-10-10 19:00:00,61.95,7.2,14.21,51,2018-10-10
"15547",2018-10-10 20:00:00,83.6,12.45,0.54,61.75,2018-10-10
"15548",2018-10-10 21:00:00,86.8,13.35,0.25,79.5,2018-10-10
"15549",2018-10-10 22:00:00,77.9,13.62,0.49,90,2018-10-10
"15550",2018-10-10 23:00:00,74.98,13.7,0.34,70,2018-10-10
"15551",2018-10-11 00:00:00,77.57,12.55,6.32,89.75,2018-10-11
"15552",2018-10-11 01:00:00,71.6,10.78,0.3,70.5,2018-10-11
"15553",2018-10-11 02:00:00,61.75,8.03,0.64,75.25,2018-10-11
"15554",2018-10-11 03:00:00,48.1,8.18,0.59,94,2018-10-11
"15555",2018-10-11 04:00:00,32.02,7.88,10.93,93.5,2018-10-11
"15556",2018-10-11 05:00:00,31.97,9.5,8.57,48.75,2018-10-11
"15557",2018-10-11 06:00:00,29.45,15.5,12.64,54,2018-10-11
"15558",2018-10-11 07:00:00,31.6,10.28,5.04,55.25,2018-10-11
"15559",2018-10-11 08:00:00,26.43,11.03,8.24,62,2018-10-11
"15560",2018-10-11 09:00:00,22.13,8.7,13.18,58.5,2018-10-11
"15561",2018-10-11 10:00:00,28,8.48,19.89,48,2018-10-11
"15562",2018-10-11 11:00:00,25,9.3,23.61,NA,2018-10-11
"15563",2018-10-11 12:00:00,23.05,8.8,18.57,NA,2018-10-11
"15564",2018-10-11 13:00:00,29.78,11.78,24.11,45.5,2018-10-11
"15565",2018-10-11 14:00:00,35.95,11.85,19.45,47.5,2018-10-11
"15566",2018-10-11 15:00:00,47.25,11.65,23.03,45.75,2018-10-11
"15567",2018-10-11 16:00:00,50.37,10.45,24.16,44,2018-10-11
"15568",2018-10-11 17:00:00,50.8,8.9,20.58,40.75,2018-10-11
"15569",2018-10-11 18:00:00,60.45,9.1,12.25,45.25,2018-10-11
"15570",2018-10-11 19:00:00,70.45,8.52,4.56,60.75,2018-10-11
"15571",2018-10-11 20:00:00,71.3,10.55,0.78,66,2018-10-11
"15572",2018-10-11 21:00:00,79.6,13.3,0.88,89.5,2018-10-11
"15573",2018-10-11 22:00:00,68.72,15.98,NA,114,2018-10-11
"15574",2018-10-11 23:00:00,62.73,14.25,0.54,122.25,2018-10-11
"15575",2018-10-12 00:00:00,54.57,11.3,0.39,74,2018-10-12
"15576",2018-10-12 01:00:00,51.1,8.25,0.44,71.5,2018-10-12
"15577",2018-10-12 02:00:00,46.12,6.58,1.22,74.75,2018-10-12
"15578",2018-10-12 03:00:00,41.6,6.2,0.3,79.25,2018-10-12
"15579",2018-10-12 04:00:00,38.23,7.3,1.03,79,2018-10-12
"15580",2018-10-12 05:00:00,37.88,8.72,0.39,85.5,2018-10-12
"15581",2018-10-12 06:00:00,34.65,13.65,NA,85,2018-10-12
"15582",2018-10-12 07:00:00,36.52,11.15,0.59,87.75,2018-10-12
"15583",2018-10-12 08:00:00,32.42,7.75,2.21,106.5,2018-10-12
"15584",2018-10-12 09:00:00,27.18,7.42,6.76,79.75,2018-10-12
"15585",2018-10-12 10:00:00,28.48,5.83,11.37,68,2018-10-12
"15586",2018-10-12 11:00:00,32.15,4.73,16.81,67.5,2018-10-12
"15587",2018-10-12 12:00:00,33.65,6.5,23.72,58.75,2018-10-12
"15588",2018-10-12 13:00:00,34.5,8.08,25.38,63,2018-10-12
"15589",2018-10-12 14:00:00,37.23,9.67,23.52,60.5,2018-10-12
"15590",2018-10-12 15:00:00,39.4,9.15,21.85,60,2018-10-12
"15591",2018-10-12 16:00:00,43.13,6.8,20.92,51.75,2018-10-12
"15592",2018-10-12 17:00:00,62.45,6.3,18.81,48,2018-10-12
"15593",2018-10-12 18:00:00,66.5,6.1,12.2,60,2018-10-12
"15594",2018-10-12 19:00:00,77.07,8.12,1.57,72.25,2018-10-12
"15595",2018-10-12 20:00:00,78.3,12.57,NA,88.5,2018-10-12
"15596",2018-10-12 21:00:00,80.18,16.22,NA,115.75,2018-10-12
"15597",2018-10-12 22:00:00,76.77,11.4,0.59,133.75,2018-10-12
"15598",2018-10-12 23:00:00,76.17,14.27,1.86,119.75,2018-10-12
"15599",2018-10-13 00:00:00,72.08,13.88,1.28,129.5,2018-10-13
"15600",2018-10-13 01:00:00,63.73,10.95,0.98,137.75,2018-10-13
"15601",2018-10-13 02:00:00,53.32,8.87,1.42,126.25,2018-10-13
"15602",2018-10-13 03:00:00,44.95,7.15,0.29,129.75,2018-10-13
"15603",2018-10-13 04:00:00,39.88,7.48,1.52,96.25,2018-10-13
"15604",2018-10-13 05:00:00,34.5,11.1,2.5,77.5,2018-10-13
"15605",2018-10-13 06:00:00,34.02,7.6,1.18,77,2018-10-13
"15606",2018-10-13 07:00:00,31.67,10.27,1.47,88.25,2018-10-13
"15607",2018-10-13 08:00:00,21.47,7.48,4.7,80.75,2018-10-13
"15608",2018-10-13 09:00:00,20.18,7.2,7.74,63.75,2018-10-13
"15609",2018-10-13 10:00:00,21.03,7,9.31,63,2018-10-13
"15610",2018-10-13 11:00:00,26.4,7.08,19.8,71.75,2018-10-13
"15611",2018-10-13 12:00:00,24.47,8.92,29.4,68.75,2018-10-13
"15612",2018-10-13 13:00:00,29.02,7.63,NA,60.5,2018-10-13
"15613",2018-10-13 14:00:00,34.65,6.52,29.64,55.75,2018-10-13
"15614",2018-10-13 15:00:00,35.77,7.08,31.7,54.5,2018-10-13
"15615",2018-10-13 16:00:00,33.78,8,33.52,49.25,2018-10-13
"15616",2018-10-13 17:00:00,36.73,6.95,32.88,40.75,2018-10-13
"15617",2018-10-13 18:00:00,38.38,7.48,28.61,48,2018-10-13
"15618",2018-10-13 19:00:00,63.1,NA,13.82,59.75,2018-10-13
"15619",2018-10-13 20:00:00,68.17,13.5,2.74,100,2018-10-13
"15620",2018-10-13 21:00:00,71.05,13.9,1.37,96.75,2018-10-13
"15621",2018-10-13 22:00:00,57,9.82,3.97,110.5,2018-10-13
"15622",2018-10-13 23:00:00,36.4,10.12,18.62,66.25,2018-10-13
"15623",2018-10-14 00:00:00,26.15,12.08,21.22,51.5,2018-10-14
"15624",2018-10-14 01:00:00,18.63,10.35,16.86,66.75,2018-10-14
"15625",2018-10-14 02:00:00,15.4,7.9,14.89,60.25,2018-10-14
"15626",2018-10-14 03:00:00,12.93,8.03,17.1,51.75,2018-10-14
"15627",2018-10-14 04:00:00,12.83,8.2,17.64,49,2018-10-14
"15628",2018-10-14 05:00:00,12.27,9.45,20.78,43.5,2018-10-14
"15629",2018-10-14 06:00:00,13.3,5.75,19.6,45.5,2018-10-14
"15630",2018-10-14 07:00:00,18,4.8,14.16,47.25,2018-10-14
"15631",2018-10-14 08:00:00,22.53,6.83,13.13,49.25,2018-10-14
"15632",2018-10-14 09:00:00,19.25,7.88,14.4,52.75,2018-10-14
"15633",2018-10-14 10:00:00,18.32,7.27,14.45,52.25,2018-10-14
"15634",2018-10-14 11:00:00,18.9,6.95,18.52,52.75,2018-10-14
"15635",2018-10-14 12:00:00,18.07,6.58,28.08,54,2018-10-14
"15636",2018-10-14 13:00:00,20.12,4.9,34.69,59.25,2018-10-14
"15637",2018-10-14 14:00:00,26.25,NA,39.89,58,2018-10-14
"15638",2018-10-14 15:00:00,33,5.77,37.58,59,2018-10-14
"15639",2018-10-14 16:00:00,45.17,5.98,18.67,51.75,2018-10-14
"15640",2018-10-14 17:00:00,44.3,5.65,16.52,48.75,2018-10-14
"15641",2018-10-14 18:00:00,43.68,5.05,10.73,53.5,2018-10-14
"15642",2018-10-14 19:00:00,44.03,5.57,15.58,59.5,2018-10-14
"15643",2018-10-14 20:00:00,46.77,4.97,13.52,53.25,2018-10-14
"15644",2018-10-14 21:00:00,63.9,6.27,1.08,51.25,2018-10-14
"15645",2018-10-14 22:00:00,44.85,4.85,6.42,58.5,2018-10-14
"15646",2018-10-14 23:00:00,51,5.1,1.33,50.75,2018-10-14
"15647",2018-10-15 00:00:00,26.23,6.75,15.53,46.5,2018-10-15
"15648",2018-10-15 01:00:00,15.63,7.6,22.93,33.25,2018-10-15
"15649",2018-10-15 02:00:00,16.65,7.98,26.32,24.75,2018-10-15
"15650",2018-10-15 03:00:00,13.23,7.6,27.74,23,2018-10-15
"15651",2018-10-15 04:00:00,11.15,6.35,26.46,19.5,2018-10-15
"15652",2018-10-15 05:00:00,17.75,5.95,19.99,19,2018-10-15
"15653",2018-10-15 06:00:00,23.07,5.1,13.53,25,2018-10-15
"15654",2018-10-15 07:00:00,28.92,5.7,14.02,33.25,2018-10-15
"15655",2018-10-15 08:00:00,28.93,7.8,12.11,33.75,2018-10-15
"15656",2018-10-15 09:00:00,30.67,8.45,12.74,44.75,2018-10-15
"15657",2018-10-15 10:00:00,29.18,9.6,15.63,58.75,2018-10-15
"15658",2018-10-15 11:00:00,31.15,9.62,32.83,72,2018-10-15
"15659",2018-10-15 12:00:00,28.2,8,33.96,56.75,2018-10-15
"15660",2018-10-15 13:00:00,27.52,6.95,30.04,46.25,2018-10-15
"15661",2018-10-15 14:00:00,31.15,7.87,36.02,45.5,2018-10-15
"15662",2018-10-15 15:00:00,38.93,8.7,36.9,48,2018-10-15
"15663",2018-10-15 16:00:00,34.75,8.82,27.19,41.75,2018-10-15
"15664",2018-10-15 17:00:00,49.6,7.8,11.91,44.5,2018-10-15
"15665",2018-10-15 18:00:00,59.1,8.45,9.41,59.5,2018-10-15
"15666",2018-10-15 19:00:00,58.05,7.8,4.21,74.25,2018-10-15
"15667",2018-10-15 20:00:00,53.35,5.98,1.18,77.25,2018-10-15
"15668",2018-10-15 21:00:00,54.12,6.5,2.01,80,2018-10-15
"15669",2018-10-15 22:00:00,53.52,5.58,1.03,88.75,2018-10-15
"15670",2018-10-15 23:00:00,43.22,5.5,1.17,69.75,2018-10-15
"15671",2018-10-16 00:00:00,41.88,5.98,2.45,64.5,2018-10-16
"15672",2018-10-16 01:00:00,35.57,7.73,4.9,48.5,2018-10-16
"15673",2018-10-16 02:00:00,24.93,8.37,8.87,42,2018-10-16
"15674",2018-10-16 03:00:00,19.23,8,13.43,43.75,2018-10-16
"15675",2018-10-16 04:00:00,19.75,7,12.01,40.5,2018-10-16
"15676",2018-10-16 05:00:00,29.17,6.2,8.92,43.75,2018-10-16
"15677",2018-10-16 06:00:00,31.08,6,5.88,50.5,2018-10-16
"15678",2018-10-16 07:00:00,32.58,5.83,4.95,56.75,2018-10-16
"15679",2018-10-16 08:00:00,38.35,7.8,5.73,63.5,2018-10-16
"15680",2018-10-16 09:00:00,31.47,7.92,7.3,65,2018-10-16
"15681",2018-10-16 10:00:00,24.97,8.6,9.99,54.5,2018-10-16
"15682",2018-10-16 11:00:00,22.75,6.95,16.12,48,2018-10-16
"15683",2018-10-16 12:00:00,25.25,6.68,20.14,43,2018-10-16
"15684",2018-10-16 13:00:00,37.5,6.87,12.89,43.75,2018-10-16
"15685",2018-10-16 14:00:00,26.7,8.95,18.18,35.5,2018-10-16
"15686",2018-10-16 15:00:00,28.42,9.47,15.68,32.5,2018-10-16
"15687",2018-10-16 16:00:00,26.72,9.02,15.88,33.75,2018-10-16
"15688",2018-10-16 17:00:00,22.75,8.75,16.81,26.75,2018-10-16
"15689",2018-10-16 18:00:00,24.9,9.12,13.57,36.25,2018-10-16
"15690",2018-10-16 19:00:00,27.15,8.8,9.06,42.75,2018-10-16
"15691",2018-10-16 20:00:00,34.78,8,2.55,52,2018-10-16
"15692",2018-10-16 21:00:00,33.6,8.68,3.48,51.5,2018-10-16
"15693",2018-10-16 22:00:00,30.98,6.65,4.8,41,2018-10-16
"15694",2018-10-16 23:00:00,25.25,6.9,7.3,42,2018-10-16
"15695",2018-10-17 00:00:00,18.53,7.08,11.32,43.25,2018-10-17
"15696",2018-10-17 01:00:00,15.88,4.77,12.59,36.25,2018-10-17
"15697",2018-10-17 02:00:00,16.28,3.15,12.35,28.75,2018-10-17
"15698",2018-10-17 03:00:00,13.15,2.3,15.38,20,2018-10-17
"15699",2018-10-17 04:00:00,9.7,1.97,17.01,13.75,2018-10-17
"15700",2018-10-17 05:00:00,10.72,3.32,17.1,13.5,2018-10-17
"15701",2018-10-17 06:00:00,14.38,1.4,11.37,15.75,2018-10-17
"15702",2018-10-17 07:00:00,22.18,5.05,6.56,19.25,2018-10-17
"15703",2018-10-17 08:00:00,22.38,9.97,5.83,23.5,2018-10-17
"15704",2018-10-17 09:00:00,16.5,9.55,10.58,22,2018-10-17
"15705",2018-10-17 10:00:00,14.6,9.95,9.8,13.75,2018-10-17
"15706",2018-10-17 11:00:00,15.62,9.52,12.35,17.75,2018-10-17
"15707",2018-10-17 12:00:00,17.55,8.3,16.37,23.25,2018-10-17
"15708",2018-10-17 13:00:00,15.38,7.35,18.32,23,2018-10-17
"15709",2018-10-17 14:00:00,13.65,6.55,16.22,18.5,2018-10-17
"15710",2018-10-17 15:00:00,17.22,NA,15.34,15.75,2018-10-17
"15711",2018-10-17 16:00:00,28.6,8.3,14.45,22.25,2018-10-17
"15712",2018-10-17 17:00:00,32.78,7.7,7.3,25.25,2018-10-17
"15713",2018-10-17 18:00:00,38.55,7.35,2.99,23.75,2018-10-17
"15714",2018-10-17 19:00:00,47.63,5.65,1.76,32.5,2018-10-17
"15715",2018-10-17 20:00:00,35.7,3.28,4.85,43,2018-10-17
"15716",2018-10-17 21:00:00,33.45,3.8,3.67,16,2018-10-17
"15717",2018-10-17 22:00:00,63.07,4.57,0.78,20,2018-10-17
"15718",2018-10-17 23:00:00,70.62,5.65,NA,32,2018-10-17
"15719",2018-10-18 00:00:00,45.92,5.53,NA,29.5,2018-10-18
"15720",2018-10-18 01:00:00,40.98,4.17,0.78,20.75,2018-10-18
"15721",2018-10-18 02:00:00,26,2.92,6.37,16.75,2018-10-18
"15722",2018-10-18 03:00:00,19.5,1.5,9.85,14.5,2018-10-18
"15723",2018-10-18 04:00:00,17.2,1.37,9.94,10.75,2018-10-18
"15724",2018-10-18 05:00:00,23.3,2.75,5.09,14.5,2018-10-18
"15725",2018-10-18 06:00:00,27.8,1.45,1.37,21.25,2018-10-18
"15726",2018-10-18 07:00:00,32.45,6.1,1.67,32.75,2018-10-18
"15727",2018-10-18 08:00:00,28.75,8.4,5.05,44.25,2018-10-18
"15728",2018-10-18 09:00:00,35.4,10.22,9.02,43,2018-10-18
"15729",2018-10-18 10:00:00,30.7,9.87,17.35,59.75,2018-10-18
"15730",2018-10-18 11:00:00,34.5,9.07,29.3,46.25,2018-10-18
"15731",2018-10-18 12:00:00,30.05,8.52,55.81,41.75,2018-10-18
"15732",2018-10-18 13:00:00,25.8,8,56.45,35.75,2018-10-18
"15733",2018-10-18 14:00:00,22.98,7.35,50.96,35.25,2018-10-18
"15734",2018-10-18 15:00:00,31.3,7.65,52.03,28.75,2018-10-18
"15735",2018-10-18 16:00:00,23.9,7.48,54.44,34,2018-10-18
"15736",2018-10-18 17:00:00,31.75,7.88,36.26,24,2018-10-18
"15737",2018-10-18 18:00:00,41.65,8,8.19,24.5,2018-10-18
"15738",2018-10-18 19:00:00,37.9,7,5.24,26.5,2018-10-18
"15739",2018-10-18 20:00:00,42.82,5.7,0.83,29.25,2018-10-18
"15740",2018-10-18 21:00:00,47.05,6.43,0.39,34.75,2018-10-18
"15741",2018-10-18 22:00:00,36.32,4.8,1.81,37.25,2018-10-18
"15742",2018-10-18 23:00:00,39.32,5.1,0.83,27.25,2018-10-18
"15743",2018-10-19 00:00:00,40.32,5.65,0.39,24.5,2018-10-19
"15744",2018-10-19 01:00:00,26.45,4.58,5.64,28,2018-10-19
"15745",2018-10-19 02:00:00,18.85,2.75,10.24,18.5,2018-10-19
"15746",2018-10-19 03:00:00,12.25,1.87,16.22,24,2018-10-19
"15747",2018-10-19 04:00:00,18.6,1.42,9.26,17.75,2018-10-19
"15748",2018-10-19 05:00:00,16.35,2.72,10.54,19.5,2018-10-19
"15749",2018-10-19 06:00:00,30.72,1.05,5.49,29,2018-10-19
"15750",2018-10-19 07:00:00,34.45,4.68,2.79,39.25,2018-10-19
"15751",2018-10-19 08:00:00,29,7.62,6.07,50.25,2018-10-19
"15752",2018-10-19 09:00:00,26.45,8.9,12.45,45.25,2018-10-19
"15753",2018-10-19 10:00:00,23.53,7.22,15.82,45,2018-10-19
"15754",2018-10-19 11:00:00,23.3,7.65,16.86,38.75,2018-10-19
"15755",2018-10-19 12:00:00,24.98,7.33,15.97,28.25,2018-10-19
"15756",2018-10-19 13:00:00,27.68,8.65,19.55,27,2018-10-19
"15757",2018-10-19 14:00:00,31.85,8.15,18.08,29.5,2018-10-19
"15758",2018-10-19 15:00:00,31.35,8.83,19.6,27.25,2018-10-19
"15759",2018-10-19 16:00:00,29.9,9.37,19.11,25,2018-10-19
"15760",2018-10-19 17:00:00,35.37,9.27,14.4,25.25,2018-10-19
"15761",2018-10-19 18:00:00,39.05,9.62,9.85,28.25,2018-10-19
"15762",2018-10-19 19:00:00,42.53,7.65,6.51,36.5,2018-10-19
"15763",2018-10-19 20:00:00,39.7,5.9,3.28,39.75,2018-10-19
"15764",2018-10-19 21:00:00,36.25,5.4,4.75,35.75,2018-10-19
"15765",2018-10-19 22:00:00,34.62,5.02,4.95,34.5,2018-10-19
"15766",2018-10-19 23:00:00,32.65,4.9,8.13,31.75,2018-10-19
"15767",2018-10-20 00:00:00,20.82,4.85,14.7,26.25,2018-10-20
"15768",2018-10-20 01:00:00,23.37,4.52,14.16,21.75,2018-10-20
"15769",2018-10-20 02:00:00,19.98,4.35,17.59,24.75,2018-10-20
"15770",2018-10-20 03:00:00,16.88,3.4,21.07,27,2018-10-20
"15771",2018-10-20 04:00:00,15.98,3.08,17.69,28.5,2018-10-20
"15772",2018-10-20 05:00:00,22.27,4.35,16.22,34.25,2018-10-20
"15773",2018-10-20 06:00:00,28.25,2.35,11.76,37.5,2018-10-20
"15774",2018-10-20 07:00:00,35.32,4.45,5.69,40.25,2018-10-20
"15775",2018-10-20 08:00:00,39.4,8.6,9.01,54.25,2018-10-20
"15776",2018-10-20 09:00:00,37.3,10.72,14.75,54.5,2018-10-20
"15777",2018-10-20 10:00:00,40.55,8.83,16.02,41.5,2018-10-20
"15778",2018-10-20 11:00:00,37.12,7.42,19.5,31.75,2018-10-20
"15779",2018-10-20 12:00:00,38.5,8.12,22.44,28.25,2018-10-20
"15780",2018-10-20 13:00:00,32.8,6.62,29.06,36.25,2018-10-20
"15781",2018-10-20 14:00:00,39.68,5.45,26.22,30,2018-10-20
"15782",2018-10-20 15:00:00,38.45,5.73,26.17,28.75,2018-10-20
"15783",2018-10-20 16:00:00,38.63,6.18,24.26,32.25,2018-10-20
"15784",2018-10-20 17:00:00,38.75,6.3,20.58,28,2018-10-20
"15785",2018-10-20 18:00:00,43.65,6.77,14.7,32,2018-10-20
"15786",2018-10-20 19:00:00,52.35,7.58,6.32,37,2018-10-20
"15787",2018-10-20 20:00:00,51.85,8.05,3.87,41.5,2018-10-20
"15788",2018-10-20 21:00:00,55.82,7.98,2.69,40.75,2018-10-20
"15789",2018-10-20 22:00:00,48.65,6.95,6.76,52.5,2018-10-20
"15790",2018-10-20 23:00:00,41.18,6.17,13.18,53.25,2018-10-20
"15791",2018-10-21 00:00:00,35.43,7.15,19.26,50.5,2018-10-21
"15792",2018-10-21 01:00:00,33.38,7.73,22.93,48.5,2018-10-21
