"","date","NO2","SO2","Ozone","PM2.5","day","ratio"
"895",2018-02-07 07:00:00,NA,NA,NA,NA,2018-02-07,NA
"896",2018-02-07 08:00:00,NA,NA,NA,NA,2018-02-07,NA
"897",2018-02-07 09:00:00,NA,NA,NA,NA,2018-02-07,NA
"898",2018-02-07 10:00:00,NA,NA,NA,NA,2018-02-07,NA
"899",2018-02-07 11:00:00,NA,NA,NA,NA,2018-02-07,NA
"900",2018-02-07 12:00:00,NA,NA,NA,NA,2018-02-07,NA
"901",2018-02-07 13:00:00,NA,NA,NA,NA,2018-02-07,NA
"902",2018-02-07 14:00:00,NA,NA,NA,NA,2018-02-07,NA
"903",2018-02-07 15:00:00,NA,NA,NA,NA,2018-02-07,NA
"904",2018-02-07 16:00:00,NA,NA,NA,NA,2018-02-07,NA
"905",2018-02-07 17:00:00,NA,NA,NA,NA,2018-02-07,NA
"906",2018-02-07 18:00:00,NA,NA,NA,NA,2018-02-07,NA
"907",2018-02-07 19:00:00,NA,NA,NA,NA,2018-02-07,NA
"908",2018-02-07 20:00:00,NA,NA,NA,NA,2018-02-07,NA
"909",2018-02-07 21:00:00,NA,NA,NA,NA,2018-02-07,NA
"910",2018-02-07 22:00:00,NA,NA,NA,NA,2018-02-07,NA
"911",2018-02-07 23:00:00,NA,NA,NA,NA,2018-02-07,NA
"912",2018-02-08 00:00:00,NA,NA,NA,NA,2018-02-08,NA
"913",2018-02-08 01:00:00,NA,NA,NA,NA,2018-02-08,NA
"914",2018-02-08 02:00:00,NA,NA,NA,NA,2018-02-08,NA
"915",2018-02-08 03:00:00,NA,NA,NA,NA,2018-02-08,NA
"916",2018-02-08 04:00:00,NA,NA,NA,NA,2018-02-08,NA
"917",2018-02-08 05:00:00,NA,NA,NA,NA,2018-02-08,NA
"918",2018-02-08 06:00:00,NA,NA,NA,NA,2018-02-08,NA
"919",2018-02-08 07:00:00,NA,NA,NA,NA,2018-02-08,NA
"920",2018-02-08 08:00:00,NA,NA,NA,NA,2018-02-08,NA
"921",2018-02-08 09:00:00,NA,NA,NA,NA,2018-02-08,NA
"922",2018-02-08 10:00:00,NA,NA,NA,NA,2018-02-08,NA
"923",2018-02-08 11:00:00,NA,NA,NA,NA,2018-02-08,NA
"924",2018-02-08 12:00:00,NA,NA,NA,NA,2018-02-08,NA
"925",2018-02-08 13:00:00,NA,NA,NA,NA,2018-02-08,NA
"926",2018-02-08 14:00:00,NA,NA,NA,NA,2018-02-08,NA
"927",2018-02-08 15:00:00,NA,NA,NA,NA,2018-02-08,NA
"928",2018-02-08 16:00:00,NA,NA,NA,NA,2018-02-08,NA
"929",2018-02-08 17:00:00,NA,NA,NA,NA,2018-02-08,NA
"930",2018-02-08 18:00:00,NA,NA,NA,NA,2018-02-08,NA
"931",2018-02-08 19:00:00,NA,NA,NA,NA,2018-02-08,NA
"932",2018-02-08 20:00:00,NA,NA,NA,NA,2018-02-08,NA
"933",2018-02-08 21:00:00,NA,NA,NA,NA,2018-02-08,NA
"934",2018-02-08 22:00:00,NA,NA,NA,NA,2018-02-08,NA
"935",2018-02-08 23:00:00,NA,NA,NA,NA,2018-02-08,NA
"936",2018-02-09 00:00:00,NA,NA,NA,NA,2018-02-09,NA
"937",2018-02-09 01:00:00,NA,NA,NA,NA,2018-02-09,NA
"938",2018-02-09 02:00:00,NA,NA,NA,NA,2018-02-09,NA
"939",2018-02-09 03:00:00,NA,NA,NA,NA,2018-02-09,NA
"940",2018-02-09 04:00:00,NA,NA,NA,NA,2018-02-09,NA
"941",2018-02-09 05:00:00,NA,NA,NA,NA,2018-02-09,NA
"942",2018-02-09 06:00:00,NA,NA,NA,NA,2018-02-09,NA
"943",2018-02-09 07:00:00,NA,NA,NA,NA,2018-02-09,NA
"944",2018-02-09 08:00:00,NA,NA,NA,NA,2018-02-09,NA
"945",2018-02-09 09:00:00,NA,NA,NA,NA,2018-02-09,NA
"946",2018-02-09 10:00:00,NA,NA,NA,NA,2018-02-09,NA
"947",2018-02-09 11:00:00,NA,NA,NA,NA,2018-02-09,NA
"948",2018-02-09 12:00:00,NA,NA,NA,NA,2018-02-09,NA
"949",2018-02-09 13:00:00,NA,NA,NA,NA,2018-02-09,NA
"950",2018-02-09 14:00:00,NA,NA,NA,NA,2018-02-09,NA
"951",2018-02-09 15:00:00,NA,NA,NA,NA,2018-02-09,NA
"952",2018-02-09 16:00:00,NA,NA,NA,NA,2018-02-09,NA
"953",2018-02-09 17:00:00,NA,NA,NA,NA,2018-02-09,NA
"954",2018-02-09 18:00:00,NA,NA,NA,NA,2018-02-09,NA
"955",2018-02-09 19:00:00,NA,NA,NA,NA,2018-02-09,NA
"956",2018-02-09 20:00:00,NA,NA,NA,NA,2018-02-09,NA
"957",2018-02-09 21:00:00,NA,NA,NA,NA,2018-02-09,NA
"958",2018-02-09 22:00:00,NA,NA,NA,NA,2018-02-09,NA
"959",2018-02-09 23:00:00,NA,NA,NA,NA,2018-02-09,NA
"960",2018-02-10 00:00:00,NA,NA,NA,NA,2018-02-10,NA
"961",2018-02-10 01:00:00,NA,NA,NA,NA,2018-02-10,NA
"962",2018-02-10 02:00:00,NA,NA,NA,NA,2018-02-10,NA
"963",2018-02-10 03:00:00,NA,NA,NA,NA,2018-02-10,NA
"964",2018-02-10 04:00:00,NA,NA,NA,NA,2018-02-10,NA
"965",2018-02-10 05:00:00,NA,NA,NA,NA,2018-02-10,NA
"966",2018-02-10 06:00:00,NA,NA,NA,NA,2018-02-10,NA
"967",2018-02-10 07:00:00,NA,NA,NA,NA,2018-02-10,NA
"968",2018-02-10 08:00:00,NA,NA,NA,NA,2018-02-10,NA
"969",2018-02-10 09:00:00,NA,NA,NA,NA,2018-02-10,NA
"970",2018-02-10 10:00:00,NA,NA,NA,NA,2018-02-10,NA
"971",2018-02-10 11:00:00,NA,NA,NA,NA,2018-02-10,NA
"972",2018-02-10 12:00:00,NA,NA,NA,NA,2018-02-10,NA
"973",2018-02-10 13:00:00,NA,NA,NA,NA,2018-02-10,NA
"974",2018-02-10 14:00:00,NA,NA,NA,NA,2018-02-10,NA
"975",2018-02-10 15:00:00,NA,NA,NA,NA,2018-02-10,NA
"976",2018-02-10 16:00:00,NA,NA,NA,NA,2018-02-10,NA
"977",2018-02-10 17:00:00,NA,NA,NA,NA,2018-02-10,NA
"978",2018-02-10 18:00:00,NA,NA,NA,NA,2018-02-10,NA
"979",2018-02-10 19:00:00,NA,NA,NA,NA,2018-02-10,NA
"980",2018-02-10 20:00:00,NA,NA,NA,NA,2018-02-10,NA
"981",2018-02-10 21:00:00,NA,NA,NA,NA,2018-02-10,NA
"982",2018-02-10 22:00:00,NA,NA,NA,NA,2018-02-10,NA
"983",2018-02-10 23:00:00,NA,NA,NA,NA,2018-02-10,NA
"984",2018-02-11 00:00:00,NA,NA,NA,NA,2018-02-11,NA
"985",2018-02-11 01:00:00,NA,NA,NA,NA,2018-02-11,NA
"986",2018-02-11 02:00:00,NA,NA,NA,NA,2018-02-11,NA
"987",2018-02-11 03:00:00,NA,NA,NA,NA,2018-02-11,NA
"988",2018-02-11 04:00:00,NA,NA,NA,NA,2018-02-11,NA
"989",2018-02-11 05:00:00,NA,NA,NA,NA,2018-02-11,NA
"990",2018-02-11 06:00:00,NA,NA,NA,NA,2018-02-11,NA
"991",2018-02-11 07:00:00,NA,NA,NA,NA,2018-02-11,NA
"992",2018-02-11 08:00:00,NA,NA,NA,NA,2018-02-11,NA
"993",2018-02-11 09:00:00,NA,NA,NA,NA,2018-02-11,NA
"994",2018-02-11 10:00:00,NA,NA,NA,NA,2018-02-11,NA
"995",2018-02-11 11:00:00,NA,NA,NA,NA,2018-02-11,NA
"996",2018-02-11 12:00:00,NA,NA,NA,NA,2018-02-11,NA
"997",2018-02-11 13:00:00,NA,NA,NA,NA,2018-02-11,NA
"998",2018-02-11 14:00:00,NA,NA,NA,NA,2018-02-11,NA
"999",2018-02-11 15:00:00,NA,NA,NA,NA,2018-02-11,NA
"1000",2018-02-11 16:00:00,NA,NA,NA,NA,2018-02-11,NA
"1001",2018-02-11 17:00:00,NA,NA,NA,NA,2018-02-11,NA
"1002",2018-02-11 18:00:00,NA,NA,NA,NA,2018-02-11,NA
"1003",2018-02-11 19:00:00,NA,NA,NA,NA,2018-02-11,NA
"1004",2018-02-11 20:00:00,NA,NA,NA,NA,2018-02-11,NA
"1005",2018-02-11 21:00:00,NA,NA,NA,NA,2018-02-11,NA
"1006",2018-02-11 22:00:00,NA,NA,NA,NA,2018-02-11,NA
"1007",2018-02-11 23:00:00,NA,NA,NA,NA,2018-02-11,NA
"1008",2018-02-12 00:00:00,NA,NA,NA,NA,2018-02-12,NA
"1009",2018-02-12 01:00:00,NA,NA,NA,NA,2018-02-12,NA
"1010",2018-02-12 02:00:00,NA,NA,NA,NA,2018-02-12,NA
"1011",2018-02-12 03:00:00,NA,NA,NA,NA,2018-02-12,NA
"1012",2018-02-12 04:00:00,NA,NA,NA,NA,2018-02-12,NA
"1013",2018-02-12 05:00:00,NA,NA,NA,NA,2018-02-12,NA
"1014",2018-02-12 06:00:00,NA,NA,NA,NA,2018-02-12,NA
"1015",2018-02-12 07:00:00,NA,NA,NA,NA,2018-02-12,NA
"1016",2018-02-12 08:00:00,NA,NA,NA,NA,2018-02-12,NA
"1017",2018-02-12 09:00:00,NA,NA,NA,NA,2018-02-12,NA
"1018",2018-02-12 10:00:00,NA,NA,NA,NA,2018-02-12,NA
"1019",2018-02-12 11:00:00,NA,NA,NA,NA,2018-02-12,NA
"1020",2018-02-12 12:00:00,NA,NA,NA,NA,2018-02-12,NA
"1021",2018-02-12 13:00:00,NA,NA,NA,NA,2018-02-12,NA
"1022",2018-02-12 14:00:00,NA,NA,NA,NA,2018-02-12,NA
"1023",2018-02-12 15:00:00,NA,NA,NA,NA,2018-02-12,NA
"1024",2018-02-12 16:00:00,NA,NA,NA,NA,2018-02-12,NA
"1025",2018-02-12 17:00:00,NA,NA,NA,NA,2018-02-12,NA
"1026",2018-02-12 18:00:00,NA,NA,NA,NA,2018-02-12,NA
"1027",2018-02-12 19:00:00,NA,NA,NA,NA,2018-02-12,NA
"1028",2018-02-12 20:00:00,NA,NA,NA,NA,2018-02-12,NA
"1029",2018-02-12 21:00:00,NA,NA,NA,NA,2018-02-12,NA
"1030",2018-02-12 22:00:00,NA,NA,NA,NA,2018-02-12,NA
"1031",2018-02-12 23:00:00,NA,NA,NA,NA,2018-02-12,NA
"1032",2018-02-13 00:00:00,NA,NA,NA,NA,2018-02-13,NA
"1033",2018-02-13 01:00:00,NA,NA,NA,NA,2018-02-13,NA
"1034",2018-02-13 02:00:00,NA,NA,NA,NA,2018-02-13,NA
"1035",2018-02-13 03:00:00,NA,NA,NA,NA,2018-02-13,NA
"1036",2018-02-13 04:00:00,NA,NA,NA,NA,2018-02-13,NA
"1037",2018-02-13 05:00:00,NA,NA,NA,NA,2018-02-13,NA
"1038",2018-02-13 06:00:00,NA,NA,NA,NA,2018-02-13,NA
"1039",2018-02-13 07:00:00,NA,NA,NA,NA,2018-02-13,NA
"1040",2018-02-13 08:00:00,NA,NA,NA,NA,2018-02-13,NA
"1041",2018-02-13 09:00:00,NA,NA,NA,NA,2018-02-13,NA
"1042",2018-02-13 10:00:00,NA,NA,NA,NA,2018-02-13,NA
"1043",2018-02-13 11:00:00,NA,NA,NA,NA,2018-02-13,NA
"1044",2018-02-13 12:00:00,NA,NA,NA,NA,2018-02-13,NA
"1045",2018-02-13 13:00:00,NA,NA,NA,NA,2018-02-13,NA
"1046",2018-02-13 14:00:00,NA,NA,NA,NA,2018-02-13,NA
"1047",2018-02-13 15:00:00,NA,NA,NA,NA,2018-02-13,NA
"1048",2018-02-13 16:00:00,NA,NA,NA,NA,2018-02-13,NA
"1049",2018-02-13 17:00:00,NA,NA,NA,NA,2018-02-13,NA
"1050",2018-02-13 18:00:00,NA,NA,NA,NA,2018-02-13,NA
"1051",2018-02-13 19:00:00,NA,NA,NA,NA,2018-02-13,NA
"1052",2018-02-13 20:00:00,NA,NA,NA,NA,2018-02-13,NA
"1053",2018-02-13 21:00:00,NA,NA,NA,NA,2018-02-13,NA
"1054",2018-02-13 22:00:00,NA,NA,NA,NA,2018-02-13,NA
"1055",2018-02-13 23:00:00,NA,NA,NA,NA,2018-02-13,NA
"1056",2018-02-14 00:00:00,NA,NA,NA,NA,2018-02-14,NA
"1057",2018-02-14 01:00:00,NA,NA,NA,NA,2018-02-14,NA
"1058",2018-02-14 02:00:00,NA,NA,NA,NA,2018-02-14,NA
"1059",2018-02-14 03:00:00,NA,NA,NA,NA,2018-02-14,NA
"1060",2018-02-14 04:00:00,NA,NA,NA,NA,2018-02-14,NA
"1061",2018-02-14 05:00:00,NA,NA,NA,NA,2018-02-14,NA
"1062",2018-02-14 06:00:00,NA,NA,NA,NA,2018-02-14,NA
"1063",2018-02-14 07:00:00,NA,NA,NA,NA,2018-02-14,NA
"1064",2018-02-14 08:00:00,NA,NA,NA,NA,2018-02-14,NA
"1065",2018-02-14 09:00:00,NA,NA,NA,NA,2018-02-14,NA
"1066",2018-02-14 10:00:00,NA,NA,NA,NA,2018-02-14,NA
"1067",2018-02-14 11:00:00,NA,NA,NA,NA,2018-02-14,NA
"1068",2018-02-14 12:00:00,NA,NA,NA,NA,2018-02-14,NA
"1069",2018-02-14 13:00:00,NA,NA,NA,NA,2018-02-14,NA
"1070",2018-02-14 14:00:00,NA,NA,NA,NA,2018-02-14,NA
"1071",2018-02-14 15:00:00,NA,NA,NA,NA,2018-02-14,NA
"1072",2018-02-14 16:00:00,NA,NA,NA,NA,2018-02-14,NA
"1073",2018-02-14 17:00:00,NA,NA,NA,NA,2018-02-14,NA
"1074",2018-02-14 18:00:00,NA,NA,NA,NA,2018-02-14,NA
"1075",2018-02-14 19:00:00,NA,NA,NA,NA,2018-02-14,NA
"1076",2018-02-14 20:00:00,NA,NA,NA,NA,2018-02-14,NA
"1077",2018-02-14 21:00:00,NA,NA,NA,NA,2018-02-14,NA
"1078",2018-02-14 22:00:00,NA,NA,NA,NA,2018-02-14,NA
"1079",2018-02-14 23:00:00,NA,NA,NA,NA,2018-02-14,NA
"1080",2018-02-15 00:00:00,NA,NA,NA,NA,2018-02-15,NA
"1081",2018-02-15 01:00:00,NA,NA,NA,NA,2018-02-15,NA
"1082",2018-02-15 02:00:00,NA,NA,NA,NA,2018-02-15,NA
"1083",2018-02-15 03:00:00,NA,NA,NA,NA,2018-02-15,NA
"1084",2018-02-15 04:00:00,NA,NA,NA,NA,2018-02-15,NA
"1085",2018-02-15 05:00:00,NA,NA,NA,NA,2018-02-15,NA
"1086",2018-02-15 06:00:00,NA,NA,NA,NA,2018-02-15,NA
"1087",2018-02-15 07:00:00,NA,NA,NA,NA,2018-02-15,NA
"1088",2018-02-15 08:00:00,NA,NA,NA,NA,2018-02-15,NA
"1089",2018-02-15 09:00:00,NA,NA,NA,NA,2018-02-15,NA
"1090",2018-02-15 10:00:00,NA,NA,NA,NA,2018-02-15,NA
"1091",2018-02-15 11:00:00,NA,NA,NA,NA,2018-02-15,NA
"1092",2018-02-15 12:00:00,NA,NA,NA,NA,2018-02-15,NA
"1093",2018-02-15 13:00:00,NA,NA,NA,NA,2018-02-15,NA
"1094",2018-02-15 14:00:00,NA,NA,NA,NA,2018-02-15,NA
"1095",2018-02-15 15:00:00,NA,NA,NA,NA,2018-02-15,NA
"1096",2018-02-15 16:00:00,NA,NA,NA,NA,2018-02-15,NA
"1097",2018-02-15 17:00:00,NA,NA,NA,NA,2018-02-15,NA
"1098",2018-02-15 18:00:00,NA,NA,NA,NA,2018-02-15,NA
"1099",2018-02-15 19:00:00,NA,NA,NA,NA,2018-02-15,NA
"1100",2018-02-15 20:00:00,NA,NA,NA,NA,2018-02-15,NA
"1101",2018-02-15 21:00:00,NA,NA,NA,NA,2018-02-15,NA
"1102",2018-02-15 22:00:00,NA,NA,NA,NA,2018-02-15,NA
"1103",2018-02-15 23:00:00,NA,NA,NA,NA,2018-02-15,NA
"1104",2018-02-16 00:00:00,NA,NA,NA,NA,2018-02-16,NA
"1105",2018-02-16 01:00:00,NA,NA,NA,NA,2018-02-16,NA
"1106",2018-02-16 02:00:00,NA,NA,NA,NA,2018-02-16,NA
"1107",2018-02-16 03:00:00,NA,NA,NA,NA,2018-02-16,NA
"1108",2018-02-16 04:00:00,NA,NA,NA,NA,2018-02-16,NA
"1109",2018-02-16 05:00:00,NA,NA,NA,NA,2018-02-16,NA
"1110",2018-02-16 06:00:00,NA,NA,NA,NA,2018-02-16,NA
"1111",2018-02-16 07:00:00,NA,NA,NA,NA,2018-02-16,NA
"1112",2018-02-16 08:00:00,NA,NA,NA,NA,2018-02-16,NA
"1113",2018-02-16 09:00:00,NA,NA,NA,NA,2018-02-16,NA
"1114",2018-02-16 10:00:00,NA,NA,NA,NA,2018-02-16,NA
"1115",2018-02-16 11:00:00,NA,NA,NA,NA,2018-02-16,NA
"1116",2018-02-16 12:00:00,NA,NA,NA,NA,2018-02-16,NA
"1117",2018-02-16 13:00:00,NA,NA,NA,NA,2018-02-16,NA
"1118",2018-02-16 14:00:00,NA,NA,NA,NA,2018-02-16,NA
"1119",2018-02-16 15:00:00,NA,NA,NA,NA,2018-02-16,NA
"1120",2018-02-16 16:00:00,NA,NA,NA,NA,2018-02-16,NA
"1121",2018-02-16 17:00:00,NA,NA,NA,NA,2018-02-16,NA
"1122",2018-02-16 18:00:00,NA,NA,NA,NA,2018-02-16,NA
"1123",2018-02-16 19:00:00,NA,NA,NA,NA,2018-02-16,NA
"1124",2018-02-16 20:00:00,NA,NA,NA,NA,2018-02-16,NA
"1125",2018-02-16 21:00:00,NA,NA,NA,NA,2018-02-16,NA
"1126",2018-02-16 22:00:00,NA,NA,NA,NA,2018-02-16,NA
"1127",2018-02-16 23:00:00,NA,NA,NA,NA,2018-02-16,NA
"1128",2018-02-17 00:00:00,NA,NA,NA,NA,2018-02-17,NA
"1129",2018-02-17 01:00:00,NA,NA,NA,NA,2018-02-17,NA
"1130",2018-02-17 02:00:00,NA,NA,NA,NA,2018-02-17,NA
"1131",2018-02-17 03:00:00,NA,NA,NA,NA,2018-02-17,NA
"1132",2018-02-17 04:00:00,NA,NA,NA,NA,2018-02-17,NA
"1133",2018-02-17 05:00:00,NA,NA,NA,NA,2018-02-17,NA
"1134",2018-02-17 06:00:00,NA,NA,NA,NA,2018-02-17,NA
"1135",2018-02-17 07:00:00,NA,NA,NA,NA,2018-02-17,NA
"1136",2018-02-17 08:00:00,NA,NA,NA,NA,2018-02-17,NA
"1137",2018-02-17 09:00:00,NA,NA,NA,NA,2018-02-17,NA
"1138",2018-02-17 10:00:00,NA,NA,NA,NA,2018-02-17,NA
"1139",2018-02-17 11:00:00,NA,NA,NA,NA,2018-02-17,NA
"1140",2018-02-17 12:00:00,NA,NA,NA,NA,2018-02-17,NA
"1141",2018-02-17 13:00:00,NA,NA,NA,NA,2018-02-17,NA
"1142",2018-02-17 14:00:00,NA,NA,NA,NA,2018-02-17,NA
"1143",2018-02-17 15:00:00,NA,NA,NA,NA,2018-02-17,NA
"1144",2018-02-17 16:00:00,NA,NA,NA,NA,2018-02-17,NA
"1145",2018-02-17 17:00:00,NA,NA,NA,NA,2018-02-17,NA
"1146",2018-02-17 18:00:00,NA,NA,NA,NA,2018-02-17,NA
"1147",2018-02-17 19:00:00,NA,NA,NA,NA,2018-02-17,NA
"1148",2018-02-17 20:00:00,NA,NA,NA,NA,2018-02-17,NA
"1149",2018-02-17 21:00:00,NA,NA,NA,NA,2018-02-17,NA
"1150",2018-02-17 22:00:00,NA,NA,NA,NA,2018-02-17,NA
"1151",2018-02-17 23:00:00,NA,NA,NA,NA,2018-02-17,NA
"1152",2018-02-18 00:00:00,NA,NA,NA,NA,2018-02-18,NA
"1153",2018-02-18 01:00:00,NA,NA,NA,NA,2018-02-18,NA
"1154",2018-02-18 02:00:00,NA,NA,NA,NA,2018-02-18,NA
"1155",2018-02-18 03:00:00,NA,NA,NA,NA,2018-02-18,NA
"1156",2018-02-18 04:00:00,NA,NA,NA,NA,2018-02-18,NA
"1157",2018-02-18 05:00:00,NA,NA,NA,NA,2018-02-18,NA
"1158",2018-02-18 06:00:00,NA,NA,NA,NA,2018-02-18,NA
"1159",2018-02-18 07:00:00,NA,NA,NA,NA,2018-02-18,NA
"1160",2018-02-18 08:00:00,NA,NA,NA,NA,2018-02-18,NA
"1161",2018-02-18 09:00:00,NA,NA,NA,NA,2018-02-18,NA
"1162",2018-02-18 10:00:00,NA,NA,NA,NA,2018-02-18,NA
"1163",2018-02-18 11:00:00,NA,NA,NA,NA,2018-02-18,NA
"1164",2018-02-18 12:00:00,NA,NA,NA,NA,2018-02-18,NA
"1165",2018-02-18 13:00:00,NA,NA,NA,NA,2018-02-18,NA
"1166",2018-02-18 14:00:00,NA,NA,NA,NA,2018-02-18,NA
"1167",2018-02-18 15:00:00,NA,NA,NA,NA,2018-02-18,NA
"1168",2018-02-18 16:00:00,NA,NA,NA,NA,2018-02-18,NA
"1169",2018-02-18 17:00:00,NA,NA,NA,NA,2018-02-18,NA
"1170",2018-02-18 18:00:00,NA,NA,NA,NA,2018-02-18,NA
"1171",2018-02-18 19:00:00,NA,NA,NA,NA,2018-02-18,NA
"1172",2018-02-18 20:00:00,NA,NA,NA,NA,2018-02-18,NA
"1173",2018-02-18 21:00:00,NA,NA,NA,NA,2018-02-18,NA
"1174",2018-02-18 22:00:00,NA,NA,NA,NA,2018-02-18,NA
"1175",2018-02-18 23:00:00,NA,NA,NA,NA,2018-02-18,NA
"1176",2018-02-19 00:00:00,NA,NA,NA,NA,2018-02-19,NA
"1177",2018-02-19 01:00:00,NA,NA,NA,NA,2018-02-19,NA
"1178",2018-02-19 02:00:00,NA,NA,NA,NA,2018-02-19,NA
"1179",2018-02-19 03:00:00,NA,NA,NA,NA,2018-02-19,NA
"1180",2018-02-19 04:00:00,NA,NA,NA,NA,2018-02-19,NA
"1181",2018-02-19 05:00:00,NA,NA,NA,NA,2018-02-19,NA
"1182",2018-02-19 06:00:00,NA,NA,NA,NA,2018-02-19,NA
"1183",2018-02-19 07:00:00,NA,NA,NA,NA,2018-02-19,NA
"1184",2018-02-19 08:00:00,NA,NA,NA,NA,2018-02-19,NA
"1185",2018-02-19 09:00:00,NA,NA,NA,NA,2018-02-19,NA
"1186",2018-02-19 10:00:00,NA,NA,NA,NA,2018-02-19,NA
"1187",2018-02-19 11:00:00,NA,NA,NA,NA,2018-02-19,NA
"1188",2018-02-19 12:00:00,NA,NA,NA,NA,2018-02-19,NA
"1189",2018-02-19 13:00:00,NA,NA,NA,NA,2018-02-19,NA
"1190",2018-02-19 14:00:00,NA,NA,NA,NA,2018-02-19,NA
"1191",2018-02-19 15:00:00,NA,NA,NA,NA,2018-02-19,NA
"1192",2018-02-19 16:00:00,NA,NA,NA,NA,2018-02-19,NA
"1193",2018-02-19 17:00:00,NA,NA,NA,NA,2018-02-19,NA
"1194",2018-02-19 18:00:00,NA,NA,NA,NA,2018-02-19,NA
"1195",2018-02-19 19:00:00,NA,NA,NA,NA,2018-02-19,NA
"1196",2018-02-19 20:00:00,NA,NA,NA,NA,2018-02-19,NA
"1197",2018-02-19 21:00:00,NA,NA,NA,NA,2018-02-19,NA
"1198",2018-02-19 22:00:00,NA,NA,NA,NA,2018-02-19,NA
"1199",2018-02-19 23:00:00,NA,NA,NA,NA,2018-02-19,NA
"1200",2018-02-20 00:00:00,NA,NA,NA,NA,2018-02-20,NA
"1201",2018-02-20 01:00:00,NA,NA,NA,NA,2018-02-20,NA
"1202",2018-02-20 02:00:00,NA,NA,NA,NA,2018-02-20,NA
"1203",2018-02-20 03:00:00,NA,NA,NA,NA,2018-02-20,NA
"1204",2018-02-20 04:00:00,NA,NA,NA,NA,2018-02-20,NA
"1205",2018-02-20 05:00:00,NA,NA,NA,NA,2018-02-20,NA
"1206",2018-02-20 06:00:00,NA,NA,NA,NA,2018-02-20,NA
"1207",2018-02-20 07:00:00,NA,NA,NA,NA,2018-02-20,NA
"1208",2018-02-20 08:00:00,NA,NA,NA,NA,2018-02-20,NA
"1209",2018-02-20 09:00:00,NA,NA,NA,NA,2018-02-20,NA
"1210",2018-02-20 10:00:00,NA,NA,NA,NA,2018-02-20,NA
"1211",2018-02-20 11:00:00,NA,NA,NA,NA,2018-02-20,NA
"1212",2018-02-20 12:00:00,NA,NA,NA,NA,2018-02-20,NA
"1213",2018-02-20 13:00:00,NA,NA,NA,NA,2018-02-20,NA
"1214",2018-02-20 14:00:00,NA,NA,NA,NA,2018-02-20,NA
"1215",2018-02-20 15:00:00,NA,NA,NA,NA,2018-02-20,NA
"1216",2018-02-20 16:00:00,NA,NA,NA,NA,2018-02-20,NA
"1217",2018-02-20 17:00:00,NA,NA,NA,NA,2018-02-20,NA
"1218",2018-02-20 18:00:00,NA,NA,NA,NA,2018-02-20,NA
"1219",2018-02-20 19:00:00,NA,NA,NA,NA,2018-02-20,NA
"1220",2018-02-20 20:00:00,NA,NA,NA,NA,2018-02-20,NA
"1221",2018-02-20 21:00:00,NA,NA,NA,NA,2018-02-20,NA
"1222",2018-02-20 22:00:00,NA,NA,NA,NA,2018-02-20,NA
"1223",2018-02-20 23:00:00,NA,NA,NA,NA,2018-02-20,NA
"1224",2018-02-21 00:00:00,NA,NA,NA,NA,2018-02-21,NA
"1225",2018-02-21 01:00:00,NA,NA,NA,NA,2018-02-21,NA
"1226",2018-02-21 02:00:00,NA,NA,NA,NA,2018-02-21,NA
"1227",2018-02-21 03:00:00,NA,NA,NA,NA,2018-02-21,NA
"1228",2018-02-21 04:00:00,NA,NA,NA,NA,2018-02-21,NA
"1229",2018-02-21 05:00:00,NA,NA,NA,NA,2018-02-21,NA
"1230",2018-02-21 06:00:00,NA,NA,NA,NA,2018-02-21,NA
"1231",2018-02-21 07:00:00,NA,NA,NA,NA,2018-02-21,NA
"1232",2018-02-21 08:00:00,NA,NA,NA,NA,2018-02-21,NA
"1233",2018-02-21 09:00:00,NA,NA,NA,NA,2018-02-21,NA
"1234",2018-02-21 10:00:00,NA,NA,NA,NA,2018-02-21,NA
"1235",2018-02-21 11:00:00,NA,NA,NA,NA,2018-02-21,NA
"1236",2018-02-21 12:00:00,NA,NA,NA,NA,2018-02-21,NA
"1237",2018-02-21 13:00:00,NA,NA,NA,NA,2018-02-21,NA
"1238",2018-02-21 14:00:00,NA,NA,NA,NA,2018-02-21,NA
"1239",2018-02-21 15:00:00,NA,NA,NA,NA,2018-02-21,NA
"1240",2018-02-21 16:00:00,NA,NA,NA,NA,2018-02-21,NA
"1241",2018-02-21 17:00:00,NA,NA,NA,NA,2018-02-21,NA
"1242",2018-02-21 18:00:00,NA,NA,NA,NA,2018-02-21,NA
"1243",2018-02-21 19:00:00,NA,NA,NA,NA,2018-02-21,NA
"1244",2018-02-21 20:00:00,NA,NA,NA,NA,2018-02-21,NA
"1245",2018-02-21 21:00:00,NA,NA,NA,NA,2018-02-21,NA
"1246",2018-02-21 22:00:00,NA,NA,NA,NA,2018-02-21,NA
"1247",2018-02-21 23:00:00,NA,NA,NA,NA,2018-02-21,NA
"1248",2018-02-22 00:00:00,NA,NA,NA,NA,2018-02-22,NA
"1249",2018-02-22 01:00:00,NA,NA,NA,NA,2018-02-22,NA
"1250",2018-02-22 02:00:00,NA,NA,NA,NA,2018-02-22,NA
"1251",2018-02-22 03:00:00,NA,NA,NA,NA,2018-02-22,NA
"1252",2018-02-22 04:00:00,NA,NA,NA,NA,2018-02-22,NA
"1253",2018-02-22 05:00:00,NA,NA,NA,NA,2018-02-22,NA
"1254",2018-02-22 06:00:00,NA,NA,NA,NA,2018-02-22,NA
